Date,ACN,ADBE,AMZN,AAPL,CSCO,FB,GOOG,IBM,INTC,MSFT,NFLX,ORCL,CRM,QCOM,XOM,T,KR,BAC,GE,LMT,HPQ,JPM,PG,UPS,RTX,DELL,WFC,DIS,AXP
6/16/2017,127.56,137.84,987.71,35.57,31.63,150.64,939.78,155.38,35.21,70,152.38,45.09,86,56.82,83.49,38.96,22.29,23.43,29,281.11,17.35,86.18,89.66,110.59,75.79,#N/A,53.89,105.51,81.45
6/19/2017,127.77,140.35,995.17,36.59,31.99,152.87,957.37,154.84,35.51,70.87,153.4,45.73,87.54,57.61,82.76,38.91,22.64,23.91,28.8,282.3,17.69,88.07,89.86,110.87,76.68,#N/A,54.24,105.37,81.88
6/20/2017,126.53,140.91,992.59,36.25,31.85,152.25,950.63,154.95,34.86,69.91,152.05,45.84,86.92,56.79,82.31,38.66,22.38,23.49,28.13,282.89,17.83,87.52,89.63,109.61,76.47,#N/A,53.46,103.94,82.51
6/21/2017,127.11,144.24,1002.23,36.47,31.84,153.91,959.45,153.79,34.58,70.27,155.03,46.33,87.56,56.33,81.44,38.15,22.37,23.13,27.78,282.99,17.71,87.12,89.4,109.19,76.62,#N/A,52.98,104.8,82.21
6/22/2017,122.08,143.69,1001.3,36.41,31.85,153.4,957.09,154.4,34.36,70.26,154.89,50.3,88.47,56.47,81.08,38.1,22.56,22.93,27.55,280.43,17.71,87.02,89.03,109.07,76.88,#N/A,52.49,104.22,82.25
6/23/2017,122.74,145.41,1003.74,36.57,32.09,155.07,965.59,154.11,34.19,71.21,158.02,50.95,88.62,56.91,81.61,37.95,22.6,22.82,27.57,280.64,17.8,86.86,89.42,110.27,76.91,#N/A,52.45,104.36,82.22
6/26/2017,122.34,144.96,993.98,36.46,32.24,153.59,952.27,155.23,34.07,70.53,157.5,50.86,88.11,56.56,81.24,38.15,22.61,22.89,27.61,279.7,18.16,87.24,89.36,111.01,76.69,#N/A,52.9,105.57,82.96
6/27/2017,122.19,142.54,976.78,35.93,31.76,150.58,927.33,154.75,33.65,69.21,151.03,50.75,87.68,55.43,81.11,37.7,22.77,23.27,27.21,277.83,17.77,88.05,88.61,109.67,76.52,#N/A,53.16,105.41,83.08
6/28/2017,123.74,143.81,990.33,36.46,32.08,153.24,940.49,155.32,34.2,69.8,153.41,50.87,88.09,56.16,81.53,37.94,23.35,23.88,27.08,280.02,18.03,89.82,88.37,110.08,77.09,#N/A,54.33,106.86,83.97
6/29/2017,122.99,141.24,975.93,35.92,31.41,151.04,917.79,154.13,33.54,68.49,150.09,50.2,86.8,55.08,80.7,37.62,23.24,24.32,27.02,276.73,17.57,91.15,86.99,109.78,76.56,#N/A,55.78,105.71,83.63
6/30/2017,123.68,141.44,968,36.01,31.3,150.98,908.73,153.83,33.74,68.93,149.41,50.14,86.6,55.22,80.73,37.73,23.32,24.26,27.01,277.61,17.48,91.4,87.15,110.59,76.84,#N/A,55.41,106.25,84.24
7/3/2017,123.93,138.41,953.66,35.88,31.33,148.43,898.7,155.58,33.46,68.17,146.17,49.36,86.1,54.95,82.1,38.11,23.55,24.68,27.45,278.92,17.56,92.75,87.74,110.61,76.83,#N/A,55.78,107.46,85.1
7/4/2017,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/5/2017,124.05,141.21,971.4,36.02,31.11,150.34,911.71,153.67,34.34,69.08,147.61,49.46,87.5,55.45,80.85,38.12,23.23,24.92,27.35,282.4,17.65,93.68,87.67,110.52,77.27,#N/A,55.78,105.63,84.89
7/6/2017,122.94,140.75,965.14,35.68,30.72,148.82,906.69,152.36,33.63,68.57,146.25,48.85,86.85,54.79,80.12,37.18,23.13,24.71,26.31,280.96,17.19,93.38,87.37,109.24,76.71,#N/A,55.56,103.35,83.74
7/7/2017,124.21,142.22,978.76,36.05,30.9,151.44,918.59,152.94,33.88,69.46,150.18,49.35,87.92,55.35,80.22,36.98,23.16,24.83,26.15,285.2,17.35,93.85,87.65,110.36,77.16,#N/A,55.74,103.32,84.33
7/10/2017,124.06,143.34,996.47,36.27,30.98,153.5,928.8,153.42,33.65,69.98,152.67,49.62,88.5,55.64,80.16,36.83,22.61,24.89,26.04,285.57,17.87,93.19,87.09,110.21,77.44,#N/A,55.59,103.59,84.3
7/11/2017,123.85,142.93,994.13,36.38,31.09,155.27,930.09,153.19,33.92,69.99,154.33,49.88,88.35,55.33,80.6,36.6,22.63,24.6,26.38,286.42,17.94,92.83,86.77,110.07,77.74,#N/A,55.04,103.84,84.16
7/12/2017,125.47,145.91,1006.51,36.44,31.16,158.9,943.83,153.7,34.25,71.15,158.75,50.45,90.4,56.2,80.96,36.83,22.8,24.35,26.58,286.36,18.04,92.51,86.96,110.57,77.85,#N/A,55.17,104.38,84.82
7/13/2017,125.73,145.05,1000.63,36.94,31.27,159.26,947.16,153.63,34.24,71.77,158.21,50.35,89.57,56.23,80.97,36.21,22.92,24.62,26.79,286.76,18.08,93.1,86.7,111.16,77.45,#N/A,55.6,104.29,85.37
7/14/2017,126.7,146.16,1001.81,37.26,31.42,159.97,955.99,154.24,34.68,72.78,161.12,50.56,90,56.81,81.28,36.3,23.01,24.21,26.78,288.13,18.42,92.25,87.1,112.41,77.66,#N/A,54.99,105.09,85.28
7/17/2017,126.42,146.4,1010.04,37.39,31.5,159.73,953.42,153.01,34.47,73.35,161.7,50.44,89.29,56.46,80.86,36.39,22.87,24.02,26.82,288.49,18.47,91.39,87.55,112.03,77.47,#N/A,54.71,104.79,85.22
7/18/2017,127.37,147.89,1024.45,37.52,31.51,162.86,965.4,154,34.53,73.3,183.6,50.45,89.27,56.29,80.6,35.99,22.55,23.9,26.89,286.79,18.39,91.07,88.64,111.83,77.17,#N/A,54.8,105.75,85.52
7/19/2017,127.78,148.92,1026.87,37.76,31.9,164.14,970.89,147.53,34.56,73.86,183.86,51,89.56,56.78,80.85,36.13,22.94,24.06,26.94,290.67,18.7,91.2,88.35,112.99,77.46,#N/A,54.94,106.82,85.93
7/20/2017,128.54,149.94,1028.7,37.59,31.86,164.53,968.15,147.66,34.75,74.22,183.6,51.13,90.54,53.97,80.86,36.52,23.26,23.94,26.69,289.67,18.94,91.2,88.6,112.58,77.06,#N/A,54.88,107.36,85.35
7/21/2017,128.85,149.52,1025.67,37.57,31.84,164.43,972.92,147.08,34.73,73.79,188.54,50.8,89.69,53.84,80.12,36.51,23.26,23.8,25.91,289.12,19.15,90.89,88.61,112.68,77.71,#N/A,54.17,107.09,85.59
7/24/2017,128.01,149.53,1038.95,38.02,31.86,166,980.34,145.99,34.5,73.6,187.91,50.76,89.67,53.22,79.87,36.23,23.23,23.91,25.43,290.28,19.24,91.28,88.18,112.15,77.49,#N/A,54.27,107,85
7/25/2017,128.95,148.21,1039.87,38.19,32.12,165.28,950.7,146.19,34.67,74.19,186.97,51.17,90.63,53.27,80.27,36.22,23.68,24.48,25.44,289.83,19.41,92.8,89.14,113.22,75.78,#N/A,55.06,106.42,85.41
7/26/2017,129.51,149.78,1052.8,38.37,31.66,165.61,947.8,145.36,34.75,74.05,189.08,51.17,91.07,53.14,80.37,38.03,23.72,24.21,25.59,289.85,19.26,91.93,89.3,112.29,75.23,#N/A,54.91,106.94,85.3
7/27/2017,128.16,146.2,1046,37.64,31.57,170.44,934.09,145.07,34.97,73.16,182.68,50.45,90.51,52.49,80.83,39.41,23.95,24.11,25.79,288.13,19.21,91.55,90.68,107.79,74.69,#N/A,54.71,110,83.85
7/28/2017,128.4,146.73,1020.04,37.38,31.52,172.45,941.53,144.29,35.31,73.04,184.04,50.3,90.62,52.88,79.6,39,24.28,24.03,25.53,290.41,19.17,91.28,90.21,109.66,74.81,#N/A,53.3,109.96,84.8
7/31/2017,128.82,146.49,987.78,37.18,31.45,169.25,930.5,144.67,35.47,72.7,181.66,49.93,90.8,53.19,80.04,39,24.52,24.12,25.61,292.13,19.1,91.8,90.82,110.29,74.62,#N/A,53.94,109.93,85.23
8/1/2017,129.86,147.36,996.19,37.51,31.65,169.86,930.83,145.3,36.35,72.58,182.03,50.16,91.22,53.41,80.17,38.88,24.6,24.45,25.44,292.65,19.14,93.03,91.1,110.17,74.81,#N/A,54.08,110.61,85.24
8/2/2017,128.62,147.13,995.89,39.28,31.52,169.3,930.39,144.45,36.64,72.26,180.74,49.77,89.89,53.17,80.6,38.27,24.63,24.59,25.52,294.7,19.1,93.11,91.04,111.26,75.74,#N/A,53.62,108.67,85.3
8/3/2017,130.02,147.79,986.92,38.89,31.56,168.59,923.65,144.94,36.49,72.15,179.23,50.23,90.35,52.95,80.49,38.28,24.06,24.37,25.76,295.82,19.36,92.5,90.86,111.52,76.21,#N/A,53.4,109.12,85.54
8/4/2017,130.2,147.71,987.58,39.1,31.8,169.62,927.96,145.16,36.3,72.68,180.27,49.96,90.45,52.62,80.21,38.43,24.13,24.97,25.78,297,19.37,93.66,90.67,112.05,76.45,#N/A,52.84,107.69,85.97
8/7/2017,129.68,148.44,992.27,39.7,31.84,171.98,929.36,143.47,36.43,72.4,181.33,49.64,90.5,52.7,80.16,38.52,24.37,24.96,25.63,297.15,19.32,94.02,91.44,111.86,74.59,#N/A,52.54,106.35,85.85
8/8/2017,129.13,147.81,989.84,40.02,31.67,171.23,926.79,142.11,36.41,72.79,178.36,49.1,90.26,52.29,79.96,38.36,24.13,24.9,25.56,300.1,19.32,93.68,91.58,111.89,74.38,#N/A,52.71,106.98,85.94
8/9/2017,129.62,148.35,982.01,40.27,31.62,171.18,922.9,141.77,36.59,72.47,175.78,49.06,90.12,52.77,80.21,38.36,23.94,24.74,25.71,305.22,19.32,93.53,91.92,112.41,73.75,#N/A,52.79,102.83,85.69
8/10/2017,128.24,144.92,956.92,38.83,31,167.4,907.24,141.84,36.14,71.41,169.14,48.1,87.63,52.34,78.97,38.19,23.57,24.12,25.3,303.25,18.9,92.19,91.74,110.92,73.48,#N/A,51.95,101.35,84.56
8/11/2017,128.2,146.47,967.99,39.37,31.47,168.08,914.39,141.84,35.87,72.5,171.4,48.24,88.29,52.72,78.21,38.1,23.49,23.86,25.2,303.75,18.9,91.42,91.34,111.44,73.56,#N/A,51.94,101.99,84.29
8/14/2017,129.69,149.16,983.3,39.96,31.84,170.75,922.67,142.32,36.34,73.59,171,48.85,90.25,53.55,78.23,38.5,23.58,24.42,25.36,307.58,19.1,92.49,91.65,113.69,73.72,#N/A,52.84,101.4,85.47
8/15/2017,129.38,150.36,982.74,40.4,32.09,171,922.22,142.07,36,73.22,168.5,48.83,90.7,53.87,78.04,38.16,23.11,24.47,25.14,306.2,19.04,92.73,92.2,114.18,72.97,#N/A,52.85,101.51,86.79
8/16/2017,130.03,151.8,978.18,40.24,32.34,170,926.96,142.5,35.81,73.65,169.98,49.25,92.24,53.31,77.47,38.23,23.09,24.19,25.1,305.8,18.97,92.09,92.44,114.76,74.26,#N/A,52.69,102.2,87.39
8/17/2017,127.59,148.23,960.57,39.47,31.04,166.91,910.98,140.7,35.17,72.4,166.09,48.55,90.88,52.27,76.26,37.6,22.86,23.64,24.75,301.42,18.64,90.65,92.07,112.92,73.06,#N/A,51.8,101.38,86.09
8/18/2017,127.44,147.97,958.47,39.38,30.37,167.41,910.67,139.7,35.01,72.49,166.54,48.62,90.76,51.92,76.64,37.37,22.86,23.62,24.55,299.2,18.51,90.74,92.47,113.34,72.67,#N/A,51.68,100.7,85.38
8/21/2017,128.17,149.26,953.29,39.3,30.68,167.78,906.66,140.33,34.92,72.15,166.76,48.9,91.76,51.98,76.38,37.58,22.61,23.38,24.49,301.88,18.57,90.63,92.86,113.83,72.55,#N/A,51.82,101.17,85.3
8/22/2017,129.31,152.25,966.9,39.95,31.27,169.64,924.69,141.01,34.65,73.16,169.34,49.26,92.95,52.35,76.74,37.98,22.94,23.83,24.6,304.8,19.02,91.56,92.79,114.6,72.8,#N/A,52.22,102.77,85.3
8/23/2017,128.36,151.1,958,39.99,30.92,168.71,927,142.14,34.66,72.72,169.06,49.07,93.07,52.23,76.61,37.92,22.96,23.76,24.39,302.84,18.86,91.67,92.44,113.55,73.65,#N/A,52.03,101.5,85.28
8/24/2017,128.67,150.81,952.45,39.82,31.24,167.74,921.28,142.94,34.71,72.69,168.13,49.19,94.15,52.49,76.33,37.68,21.1,23.84,24.3,302.6,19.41,91.52,92.27,113.35,72.56,#N/A,52.16,101.52,85.36
8/25/2017,129.39,151.45,945.26,39.97,31.44,166.32,915.89,143.74,34.67,72.82,165.95,49.24,94.1,52.03,76.72,37.99,21.74,23.77,24.49,302.8,19.31,91.89,92.51,113.4,72.41,#N/A,51.77,102.41,85.47
8/28/2017,129.24,151.79,946.02,40.37,31.54,167.24,913.81,142.51,34.65,72.83,167.12,49.24,93.66,51.81,76.47,37.94,21.72,23.72,24.47,303.61,19.18,91.6,92.47,113.79,72.58,#N/A,51.63,102.56,85.41
8/29/2017,129.66,152.14,954.06,40.73,31.48,168.05,921.29,143.14,34.73,73.05,168.81,49.45,93.83,51.81,76.45,37.85,21.81,23.58,24.44,308.14,19.21,91.1,92.32,114.89,74.7,#N/A,51.42,102.57,85.42
8/30/2017,129.79,153.67,967.59,40.84,31.99,169.92,929.57,142.56,34.89,74.01,174.69,49.8,94.86,52.12,76.1,37.67,22.2,23.87,24.28,306.3,19.17,91.31,91.87,114.97,75.27,#N/A,51.36,102.87,85.69
8/31/2017,130.76,155.16,980.6,41,32.21,171.97,939.33,143.03,35.07,74.77,174.71,50.33,95.49,52.27,76.33,37.46,21.87,23.89,24.55,305.39,19.08,90.89,92.27,114.36,75.34,#N/A,51.07,101.2,86.1
9/1/2017,130.1,155.06,978.25,41.01,32.3,172.02,937.34,144.08,35.09,73.94,174.74,50.62,96.01,52.05,76.57,37.48,22.42,24.09,25.14,302.19,19.36,91.7,92.53,114.39,74.21,#N/A,50.97,101.5,86.14
9/4/2017,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/5/2017,129.77,154.28,965.27,40.52,31.62,170.72,928.45,143.04,35.02,73.61,174.52,50.93,96.18,50.03,77.18,37.09,22.43,23.31,24.76,302.2,19.24,89.51,92.72,113.92,69.99,#N/A,50.1,101.6,85.31
9/6/2017,131.12,153.76,967.8,40.48,31.87,172.09,927.81,143.82,35.76,73.4,179.25,51.01,95.82,50.45,78.78,36.57,22.55,23.41,24.92,301.45,19.37,90.11,92.72,113.81,68.98,#N/A,49.88,101.5,85.23
9/7/2017,134.24,155.47,979.47,40.32,31.76,173.21,935.95,142.9,35.54,74.34,179,51.73,96.73,50.38,79.03,35.6,22.77,22.97,24.02,302.35,19.28,88.53,92.97,114.67,69.21,#N/A,49.68,97.06,84.41
9/8/2017,133.72,155.34,965.9,39.66,31.48,170.95,926.5,142.45,35.19,73.98,176.42,51.58,96.43,49.64,78.82,35.59,21.06,22.89,23.82,302.9,19.12,88.42,92.84,115.05,68.94,#N/A,49.58,97.07,84.25
9/11/2017,136.23,156.87,977.96,40.38,32.19,173.51,929.08,144.86,35.77,74.76,181.74,52.49,97.71,50.57,79.25,35.74,21.34,23.36,23.72,304.48,19.32,89.79,93.99,116.2,69,#N/A,50.66,97.09,85.69
9/12/2017,136.22,156.31,982.58,40.22,32.41,172.96,932.07,145.76,36.09,74.68,185.15,52.77,96.85,50.9,79.5,36.26,21.58,23.95,23.91,303.73,19.48,90.89,93.51,117.15,69.14,#N/A,51.57,97.89,86.55
9/13/2017,134.78,156.24,999.6,39.91,32.18,173.05,935.09,145.99,36.33,75.21,183.64,52.8,95.61,51.01,79.77,36.55,21.73,24.33,24.11,300.2,19.28,91.15,93.55,117.06,69.4,#N/A,51.46,98.82,86.64
9/14/2017,134.86,154.95,992.21,39.57,32.19,170.96,925.11,145.54,36.48,74.77,182.63,52.79,95.3,51.48,80.09,36.32,21.26,24.24,24.26,301.34,19.46,90.97,93.55,117.38,71.2,#N/A,51.29,97.9,86.19
9/15/2017,135.35,154.49,986.79,39.97,32.44,171.64,920.29,144.82,37,75.31,182.35,48.74,94.63,52.19,80.07,37.1,21.57,24.38,23.93,302.3,19.47,91.62,93.27,117.9,71.16,#N/A,51.66,98.52,86.99
9/18/2017,136.94,155.77,974.19,39.67,32.52,170.01,915,144.55,37,75.16,184.62,48.33,95.74,52.25,80.09,37.42,21.44,24.7,24.46,303.8,19.59,92.92,93.15,117.59,70.97,#N/A,52.71,98.1,87.87
9/19/2017,136.71,156.6,969.86,39.68,32.49,172.52,921.81,144.39,37.23,75.44,185.68,48.04,95.35,52.3,80.22,38.21,21.13,24.86,24.2,305.65,19.49,93.94,94.17,116.97,71.52,#N/A,53.36,98.43,89
9/20/2017,138.01,149.96,973.21,39.02,32.6,172.17,931.58,145.88,37.07,74.94,185.51,47.97,95.21,51.98,80.55,38.43,20.8,25.06,24.32,307.9,19.6,93.94,94.4,117.83,71.8,#N/A,53.75,99.21,88.43
9/21/2017,136.66,149.3,964.65,38.35,32.7,171.11,932.45,145.26,37.2,74.21,188.78,47.97,94.86,52.03,79.89,38.22,20.22,25.16,24.75,308.01,19.77,95.03,92.64,117.26,72.06,#N/A,54.06,98.89,88.42
9/22/2017,137.9,148.5,955.1,37.97,33.37,170.54,928.53,145.13,37.18,74.41,187.35,48.16,94.94,52.09,79.92,38.59,20.15,25.02,24.87,308.54,19.94,94.83,92.24,117.67,72.38,#N/A,54.25,98.6,88.4
9/25/2017,138.16,144.57,939.79,37.64,33.72,162.87,920.97,145.87,37.16,73.26,178.55,47.97,92.47,51.62,80.98,39.12,19.94,24.76,25.11,306.85,19.85,94.12,92.72,118.22,71.92,#N/A,54.03,99.57,88.21
9/26/2017,136.84,145.4,938.6,38.28,33.76,164.21,924.86,146.56,37.47,73.26,179.38,47.92,92.34,51.13,80.89,38.72,20.19,24.81,24.93,309.58,19.88,93.7,92.65,118.92,72.19,#N/A,53.8,98.63,88.69
9/27/2017,136.64,146.43,950.87,38.56,33.48,167.68,944.49,145.66,37.54,73.85,181.97,48.16,93.21,51.55,81.43,38.77,20.23,25.41,24.37,310.13,19.87,95.18,90.87,118.62,73.74,#N/A,54.21,99.24,89.49
9/28/2017,136.32,146.83,956.4,38.32,33.35,168.73,949.5,145.66,37.83,73.87,180.7,48.08,92.6,51.75,82.19,39.04,20.26,25.45,24.24,309.13,19.97,95.38,90.89,119.61,72.9,#N/A,54.25,98.05,90.14
9/29/2017,135.07,149.18,961.35,38.53,33.63,170.87,959.11,145.08,38.08,74.49,181.35,48.35,93.42,51.84,81.98,39.17,20.06,25.34,24.18,310.29,19.96,95.51,90.98,120.09,73.05,#N/A,55.15,98.57,90.46
10/2/2017,135.44,147.94,959.19,38.45,33.75,169.47,953.27,146.66,39.04,74.61,177.01,48.8,93.94,51.88,81.63,39.11,19.96,25.62,24.57,311.33,20.12,96.84,91.77,120.79,73.99,#N/A,55.47,99.86,90.54
10/3/2017,134.25,148.6,957.1,38.62,33.85,169.96,957.79,146.78,39.38,74.26,179.19,48.69,95.36,52.02,81.76,39.48,20.56,25.86,24.8,312.86,20.09,97.35,92.12,119.71,74.08,#N/A,55.58,100.79,91.43
10/4/2017,135.16,147.95,965.45,38.37,33.44,168.42,951.68,146.48,39.34,74.69,184.45,48.9,95.52,51.96,81.79,39.5,20.53,25.71,24.48,313.02,20.26,96.36,92.42,119,74.03,#N/A,54.96,100.55,91.01
10/5/2017,136.22,150.25,980.85,38.85,33.59,171.24,969.96,146.72,39.53,75.97,194.39,48.91,95.73,52.35,82.02,39.51,20.7,26.13,24.54,314.58,20.35,97.09,92.03,118.2,74.37,#N/A,55.39,100.11,91.16
10/6/2017,136.25,151.12,989.58,38.83,33.75,172.23,978.89,146.48,39.63,76,198.02,48.4,96.32,52.49,81.71,38.59,20.63,26.21,24.39,316.46,20.58,96.92,92.33,117.7,74.4,#N/A,55.58,100.07,91.55
10/9/2017,136.99,151.5,990.99,38.96,33.76,172.5,977,147.39,39.86,76.29,196.87,48.36,96.27,52.88,82.03,38.3,20.29,25.85,23.43,317.3,20.57,96.41,92.12,117.15,74.65,#N/A,55.14,99.57,91.69
10/10/2017,137.52,152.15,987.2,38.98,33.55,171.59,972.6,148.5,39.65,76.29,195.08,48.21,95.39,53.87,82.26,38.5,20.53,25.93,23.36,317.71,20.57,97.13,91.62,118.12,74.33,#N/A,55.61,99.58,91.89
10/11/2017,136.91,153.65,995,39.14,33.59,172.74,989.25,147.62,39.3,76.42,194.95,48.28,96.01,54.12,82.6,38.19,20.78,25.83,23.07,318.59,20.41,96.84,91.46,118.92,74.1,#N/A,55.66,98.55,91.96
10/12/2017,139.2,153.61,1000.93,39,33.26,172.55,987.83,147.03,39.19,77.12,195.86,48.23,96.74,53,82.43,35.86,21,25.45,23.05,321.15,20.4,95.99,92.15,119.57,74.77,#N/A,55.21,96.93,91.61
10/13/2017,139.2,153.93,1002.94,39.25,33.47,173.74,989.68,147.1,39.67,77.49,199.49,48.61,96.94,52.82,82.41,35.7,21.3,25.83,22.98,319.39,21.71,95.86,93.04,118.36,74.71,#N/A,53.69,97.38,92.86
10/16/2017,139.09,150.46,1006.34,39.97,33.54,174.52,992,146.83,39.76,77.65,202.68,48.86,97.15,52.38,82.81,36.17,20.44,26.24,23.36,318.94,21.79,97.84,93.14,118.34,74.89,#N/A,53.8,98.13,91.96
10/17/2017,138.65,150.38,1009.13,40.12,33.6,176.11,992.18,146.54,39.79,77.59,199.48,49.19,96.72,52.41,82.96,36.23,20.48,26.2,23.19,318.27,21.55,97.62,92.8,117.68,75.11,#N/A,53.19,98.36,91.69
10/18/2017,137.42,153,997,39.94,33.55,176.03,992.81,159.53,40.25,77.61,195.54,49.58,96.44,52.21,82.76,35.71,20.67,26.48,23.12,315.57,21.72,97.99,92.77,118.15,75,#N/A,53.41,98.25,92.08
10/19/2017,138.62,171.73,986.61,38.99,33.75,174.56,984.45,160.9,40.09,77.91,195.13,49.35,97.19,52.29,82.74,35.69,20.89,26.58,23.58,316.84,21.96,98.11,91.59,119.42,75.2,#N/A,53.75,99.01,91.9
10/20/2017,139.49,175.64,982.91,39.06,34.25,174.98,988.2,162.07,40.43,78.81,194.16,49.25,98.9,52.02,83.11,35.54,21.02,27.17,23.83,320,22.02,99.51,88.25,119.76,76.1,#N/A,54.92,99.4,92.09
10/23/2017,139.33,172.16,966.3,39.04,34.35,171.27,968.45,159.55,40.83,78.83,192.47,49.31,98.44,53.39,83.24,35.25,21.35,27.16,22.32,320.73,22.12,99.34,87.3,119.68,76.08,#N/A,54.91,98.7,92.38
10/24/2017,138.91,171.58,975.9,39.28,34.58,171.8,970.54,155.88,40.95,78.86,196.02,49.98,98.66,54.25,83.47,34.86,21.47,27.68,21.89,313.15,21.95,100.92,86.98,119.7,75.35,#N/A,55.42,98.29,93.86
10/25/2017,141.16,171.83,972.91,39.1,34.3,170.6,973.33,153.5,40.78,78.63,193.77,49.7,99.59,53.84,83.17,33.49,21.13,27.63,21.5,312.43,21.67,101.02,86.86,118.55,74.88,#N/A,55.25,97.8,93.53
10/26/2017,141.97,173.75,972.43,39.35,34.27,170.63,972.56,153.6,41.35,78.76,195.21,50.15,100.05,53.8,83.47,33.68,20.82,27.74,21.32,307.89,21.52,101.74,87.5,119.33,75.47,#N/A,55.62,98.56,95.69
10/27/2017,143.28,177.33,1100.95,40.76,34.43,177.88,1019.27,153.68,44.4,83.81,199.54,50.88,100.7,54.57,83.71,33.97,20.57,27.8,20.79,308,21.5,101.77,87.04,120.75,74.93,#N/A,55.87,98.31,95.79
10/30/2017,143.29,176.03,1110.85,41.68,34.04,179.87,1017.11,154.36,44.37,83.89,198.37,50.68,100.7,54.66,83.54,33.54,20.64,27.6,20.41,308.63,21.39,101.41,86.27,118.09,75.41,#N/A,55.85,98.04,95.07
10/31/2017,142.36,175.16,1105.28,42.26,34.15,180.06,1016.64,154.06,45.49,83.18,196.43,50.9,102.34,51.01,83.35,33.65,20.7,27.39,20.16,308.16,21.55,100.61,86.34,117.53,75.37,#N/A,56.14,97.81,95.52
11/1/2017,142.96,176.25,1103.68,41.72,34.62,182.66,1025.5,154.03,46.71,83.18,198,50.64,101.95,53.46,83.87,33.55,20.9,27.53,20.02,306.6,21.47,100.92,86.89,117.46,75.59,#N/A,56.21,99.03,95.79
11/2/2017,143.43,180.94,1094.22,42.03,34.21,178.92,1025.58,153.35,47.1,84.05,199.32,50.28,102.6,54.84,83.53,33.17,21.18,27.87,19.94,310.86,21.44,101.59,86.51,116.87,76.44,#N/A,56.48,98.35,95.98
11/3/2017,144.04,182.3,1111.6,43.13,34.47,178.92,1032.48,151.58,46.34,84.14,200.01,50.18,102.71,61.81,83.18,33.3,21.5,27.82,20.14,309.99,21.47,101.41,86.58,115.46,76.19,#N/A,56.35,98.64,96.43
11/6/2017,143.93,180.8,1120.66,43.56,34.41,180.17,1025.9,150.84,46.7,84.47,200.13,50.4,102.42,62.52,83.75,32.86,21.33,27.75,20.13,310.08,21.44,100.78,86.05,113.92,75.76,#N/A,56.18,100.64,96.29
11/7/2017,143.5,180.88,1123.17,43.7,34.4,180.25,1033.33,151.35,46.78,84.27,195.89,50.49,102.72,64.1,83.58,33.07,21.31,27.18,20.21,313.29,21.38,98.75,86.98,113.95,75.99,#N/A,55.05,101.61,95.37
11/8/2017,144.89,184.06,1132.88,44.06,34.5,179.56,1039.85,151.57,46.7,84.56,196.44,50.54,105.03,65.49,83.47,33.44,21.85,26.79,20.12,315.64,21.42,97.64,87.58,113.13,75.69,#N/A,54.26,101.18,95.13
11/9/2017,143.83,181.92,1129.13,43.97,34.05,179.3,1031.26,150.3,46.3,84.09,193.9,49.24,103.6,64.6,83.97,34,21.95,26.49,19.99,311.08,21.34,97.63,87.78,112.55,74.49,#N/A,54,102.68,93.75
11/10/2017,143.89,181.72,1125.35,43.67,33.99,178.46,1028.07,149.16,45.58,83.87,192.02,49.32,105.24,64.57,82.94,34.22,22.08,26.51,20.49,311.17,21.23,97.51,88.16,113.23,74.33,#N/A,53.81,104.78,93.52
11/13/2017,143.92,181.85,1129.17,43.49,33.95,178.77,1025.75,148.4,45.75,83.93,195.08,49.4,105.78,66.49,82.89,34.17,22.14,26.4,19.02,312.95,21.17,97.86,89,114.81,73.67,#N/A,53.72,104.74,93.9
11/14/2017,144.96,181.32,1136.84,42.84,34.04,178.07,1026,148.89,45.86,84.05,195.71,49.2,106.23,66,82.24,33.72,22.02,26.24,17.9,313.74,21.36,97.27,88.87,114.07,74.76,#N/A,54.04,103.17,93.76
11/15/2017,144.26,180.08,1126.69,42.27,34.11,177.95,1020.91,147.1,45.46,82.98,192.12,48.82,105.43,65.61,81.21,33.81,21.61,26.79,18.26,310.64,21.36,98.19,88.23,112.89,73.99,#N/A,53.75,103.69,93.26
11/16/2017,147.04,182.3,1137.29,42.78,35.88,179.59,1032.5,149.12,45.65,83.2,195.51,49.2,107.03,66.11,80.56,34.52,22.28,26.76,18.25,312.65,21.57,98.47,89.25,113.7,74.19,#N/A,54.6,103.6,93.56
11/17/2017,145.45,182.24,1129.88,42.54,35.9,179,1019.09,148.97,44.63,82.4,193.2,48.94,107.58,66.72,80.24,34.51,23.41,26.62,18.21,309.7,21.75,98.14,88.43,112.94,73.33,#N/A,54.15,103.44,93.69
